"Kernel Name","kernel_cutlass_kernel_flash_attncuteflash_fwd_sm100_fp4FlashAttentionForwardSm100_object_at__tensor0000o11101213_tensor0000o11101213_tensor0000odiv1610111213_tensor0000o11101213_None_None_0",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7a6e0b9a9a20","      MUFU.EX2 R79, R39","1218","694","1218","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","6","0","0","0","0","0","59","0","0","56","120","0","0","0","977","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","663"
"0x7a6e0b9a9a30","      MUFU.EX2 R70, R42","1160","665","1160","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","13","0","0","0","0","0","46","0","0","65","112","0","0","0","924","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","640"
"0x7a6e0b9a9a40","      MUFU.EX2 R71, R43","1271","680","1271","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","6","0","0","0","0","0","176","0","0","31","108","0","0","0","950","0","0","0","0","0","0","0","0","107","0","0","0","0","0","0","0","573"
"0x7a6e0b9a9a50","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R4, R79, R78, RZ","4671","2384","4671","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","6","0","0","0","1988","0","0","0","0","2020","106","551","0","0","0","0","0","0","0","0","0","1982","0","0","0","0","0","0","402","0","0","0"
"0x7a6e0b9a9a60","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R4, R85, R84, R4","802","368","802","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","194","0","0","0","0","206","112","0","0","0","290","0","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","176"
"0x7a6e0b9a9a70","      MUFU.EX2 R68, R50","522","353","522","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","3","94","0","0","0","412","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","341"
"0x7a6e0b9a9a80","      MUFU.EX2 R86, R86","1186","903","1186","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","95","0","0","55","92","0","0","0","944","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","0","814"
"0x7a6e0b9a9a90","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R5, R71, R70, RZ","559","357","559","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","122","0","0","0","0","107","84","246","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","237","0","0","0"
"0x7a6e0b9a9aa0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R5, R77, R76, R5","557","293","557","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","90","0","0","0","0","43","100","0","0","0","324","0","0","0","0","0","0","89","0","0","0","0","0","0","0","0","0","204"
"0x7a6e0b9a9ab0","      MUFU.EX2 R87, R87","625","424","625","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","114","0","0","3","93","0","0","0","415","0","0","0","0","0","0","0","0","108","0","0","0","0","0","0","0","316"
"0x7a6e0b9a9ac0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R7, R69, R68, RZ","184","77","184","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","0","0","0"
"0x7a6e0b9a9ad0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R7, R73, R72, R7","463","302","463","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","36","104","0","0","0","294","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","274"
"0x7a6e0b9a9ae0","      MUFU.EX2 R90, R90","493","366","493","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","89","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","366"
"0x7a6e0b9a9af0","      MUFU.EX2 R91, R91","1286","837","1286","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","215","0","0","58","100","0","0","0","912","0","0","0","0","0","0","0","0","128","0","0","0","0","0","0","0","709"
"0x7a6e0b9a9b00","      MUFU.EX2 R94, R94","1323","955","1323","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","303","0","0","4","109","0","0","0","906","0","0","0","0","0","0","0","0","161","0","0","0","0","0","0","0","794"
"0x7a6e0b9a9b10","      MUFU.EX2 R95, R95","1351","994","1351","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","294","0","0","3","97","0","0","0","957","0","0","0","0","0","0","0","0","147","0","0","0","0","0","0","0","847"
"0x7a6e0b9a9b20","      MUFU.EX2 R98, R98","1343","988","1343","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","283","0","0","1","104","0","0","0","955","0","0","0","0","0","0","0","0","143","0","0","0","0","0","0","0","845"
"0x7a6e0b9a9b30","      MUFU.EX2 R99, R99","1280","933","1280","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","298","0","0","0","96","0","0","0","886","0","0","0","0","0","0","0","0","142","0","0","0","0","0","0","0","791"
"0x7a6e0b9a9b40","      MUFU.EX2 R50, R12","1376","989","1376","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","335","0","0","1","106","0","0","0","934","0","0","0","0","0","0","0","0","181","0","0","0","0","0","0","0","808"
"0x7a6e0b9a9b50","      MUFU.EX2 R42, R14","1294","962","1294","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","292","0","0","0","86","0","0","0","916","0","0","0","0","0","0","0","0","146","0","0","0","0","0","0","0","816"
"0x7a6e0b9a9b60","      MUFU.EX2 R43, R15","1352","994","1352","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","302","0","0","0","108","0","0","0","942","0","0","0","0","0","0","0","0","153","0","0","0","0","0","0","0","841"
"0x7a6e0b9a9b70","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R12, R109, R108, RZ","94","0","94","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a9b80","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R12, R125, R124, R12","452","315","452","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","34","99","0","0","0","286","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","283"
"0x7a6e0b9a9b90","      MUFU.EX2 R38, R16","828","454","828","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","312","0","0","0","109","0","0","0","407","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","304"
"0x7a6e0b9a9ba0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R14, R105, R104, RZ","102","0","102","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a9bb0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R14, R117, R116, R14","431","309","431","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","116","0","0","0","310","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","308"
"0x7a6e0b9a9bc0","      MUFU.EX2 R39, R17","812","445","812","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","292","0","0","0","91","0","0","0","429","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","311"
"0x7a6e0b9a9bd0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R15, R101, R100, RZ","106","0","106","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a9be0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R15, R107, R106, R15","428","314","428","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","111","0","0","0","314","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","313"
"0x7a6e0b9a9bf0","      MUFU.EX2 R36, R18","813","429","813","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","294","0","0","0","112","0","0","0","407","0","0","0","0","0","0","0","0","139","0","0","0","0","0","0","0","290"
"0x7a6e0b9a9c00","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R16, R87, R86, RZ","105","0","105","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a9c10","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R16, R113, R112, R16","414","302","414","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","4","107","0","0","0","297","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","296"
"0x7a6e0b9a9c20","      MUFU.EX2 R37, R19","782","446","782","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","275","0","0","0","95","0","0","0","412","0","0","0","0","0","0","0","0","133","0","0","0","0","0","0","0","313"
"0x7a6e0b9a9c30","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R17, R91, R90, RZ","122","0","122","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a9c40","      MUFU.EX2 R75, R47","1226","846","1226","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","296","0","0","5","105","0","0","0","820","0","0","0","0","0","0","0","0","146","0","0","0","0","0","0","0","700"
"0x7a6e0b9a9c50","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R18, R95, R94, RZ","93","0","93","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a9c60","      MUFU.EX2 R54, R54","1260","887","1260","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","299","0","0","1","120","0","0","0","840","0","0","0","0","0","0","0","0","157","0","0","0","0","0","0","0","730"
"0x7a6e0b9a9c70","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R19, R99, R98, RZ","97","0","97","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a9c80","      MUFU.EX2 R55, R55","1162","835","1162","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","272","0","0","3","77","0","0","0","810","0","0","0","0","0","0","0","0","152","0","0","0","0","0","0","0","683"
"0x7a6e0b9a9c90","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R6, R75, R74, RZ","500","222","500","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","197","0","0","0","0","162","105","36","0","0","0","0","0","0","0","0","0","197","0","0","0","0","0","0","25","0","0","0"
"0x7a6e0b9a9ca0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R6, R83, R82, R6","433","307","433","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","30","90","0","0","0","282","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","276"
"0x7a6e0b9a9cb0","      MUFU.EX2 R58, R58","811","489","811","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","293","0","0","5","101","0","0","0","412","0","0","0","0","0","0","0","0","198","0","0","0","0","0","0","0","291"
"0x7a6e0b9a9cc0","      MUFU.EX2 R59, R59","1401","1028","1401","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","328","0","0","20","110","0","0","0","943","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","778"
"0x7a6e0b9a9cd0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R8, R55, R54, RZ","546","220","546","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","194","0","0","0","0","216","97","39","0","0","0","0","0","0","0","0","0","194","0","0","0","0","0","0","26","0","0","0"
"0x7a6e0b9a9ce0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R8, R81, R80, R8","455","312","455","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","10","102","0","0","0","327","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","296"
"0x7a6e0b9a9cf0","      MUFU.EX2 R62, R62","862","620","862","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","336","0","0","13","103","0","0","0","410","0","0","0","0","0","0","0","0","327","0","0","0","0","0","0","0","293"
"0x7a6e0b9a9d00","      MUFU.EX2 R63, R63","1438","964","1438","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","3","0","0","0","0","0","359","0","0","24","125","0","0","0","927","0","0","0","0","0","0","0","0","280","0","0","0","0","0","0","0","684"
"0x7a6e0b9a9d10","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R9, R59, R58, RZ","2656","1302","2656","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","1218","0","0","0","0","1209","91","138","0","0","0","0","0","0","0","0","0","1218","0","0","0","0","0","0","84","0","0","0"
"0x7a6e0b9a9d20","      MUFU.EX2 R66, R66","1296","962","1296","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","332","0","0","15","109","0","0","0","840","0","0","0","0","0","0","0","0","319","0","0","0","0","0","0","0","643"
"0x7a6e0b9a9d30","      MUFU.EX2 R67, R67","1423","1113","1423","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","348","0","0","37","99","0","0","0","939","0","0","0","0","0","0","0","0","334","0","0","0","0","0","0","0","779"
"0x7a6e0b9a9d40","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R10, R63, R62, RZ","2379","1154","2379","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","1049","0","0","0","0","1066","95","169","0","0","0","0","0","0","0","0","0","1049","0","0","0","0","0","0","105","0","0","0"
"0x7a6e0b9a9d50","      MUFU.EX2 R88, R88","1355","940","1355","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","395","0","0","4","97","0","0","0","859","0","0","0","0","0","0","0","0","346","0","0","0","0","0","0","0","594"
"0x7a6e0b9a9d60","      MUFU.EX2 R89, R89","1379","1086","1379","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","379","0","0","16","99","0","0","0","885","0","0","0","0","0","0","0","0","345","0","0","0","0","0","0","0","741"
"0x7a6e0b9a9d70","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R11, R67, R66, RZ","570","241","570","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","229","0","0","0","0","233","84","24","0","0","0","0","0","0","0","0","0","228","0","0","0","0","0","0","13","0","0","0"
"0x7a6e0b9a9d80","      MUFU.EX2 R92, R92","1426","903","1426","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","463","0","0","26","100","0","0","0","837","0","0","0","0","0","0","0","0","342","0","0","0","0","0","0","0","561"
"0x7a6e0b9a9d90","      MUFU.EX2 R93, R93","1556","1098","1556","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","512","0","0","3","102","0","0","0","938","0","0","0","0","0","0","0","0","383","0","0","0","0","0","0","0","715"
"0x7a6e0b9a9da0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R17, R89, R88, R17","222","63","222","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","60","95","9","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","5","0","0","0"
"0x7a6e0b9a9db0","      MUFU.EX2 R96, R96","1530","1012","1530","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","574","0","0","20","111","0","0","0","825","0","0","0","0","0","0","0","0","443","0","0","0","0","0","0","0","569"
"0x7a6e0b9a9dc0","      MUFU.EX2 R97, R97","1628","1211","1628","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","545","0","0","2","113","0","0","0","968","0","0","0","0","0","0","0","0","416","0","0","0","0","0","0","0","795"
"0x7a6e0b9a9dd0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R18, R93, R92, R18","148","16","148","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","31","101","1","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","1","0","0","0"
"0x7a6e0b9a9de0","      MUFU.EX2 R56, R56","1495","995","1495","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","578","0","0","15","115","0","0","0","786","0","0","0","0","0","0","0","0","407","0","0","0","0","0","0","0","588"
"0x7a6e0b9a9df0","      MUFU.EX2 R57, R57","1616","1112","1616","6266880","200540160","200540160","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","611","0","0","15","96","0","0","0","893","0","0","0","0","0","0","0","0","424","0","0","0","0","0","0","0","688"
